MTS793|BTW|ENG|1|0|.|/|:|44|1|1|A

Data Header:                                                Time:     132.84082 Sec       28/01/2022 11:19:03
Data Acquisition: Timed
-0.081977248 -0.00085040228 2.5478516
-0.082680583 -0.00077261357 2.5673828
-0.083485246 -0.00088041415 2.5869141
-0.084322691 -0.00032499665 2.6064453
-0.085660815 -0.00067839865 2.6259766
-0.085636973 -0.0011597411 2.6455078
-0.086703897 -0.0013741665 2.6650391
-0.086781383 -0.0010145362 2.6845703
-0.087618828 -0.00074580312 2.7041016
-0.088736415 -0.0011931988 2.7236328
-0.089526176 -0.00093592098 2.7431641
-0.089627504 -0.0013117678 2.7626953
-0.090563297 -0.0011862256 2.7822266
-0.091412663 -0.00046363566 2.8017578
-0.092321634 -0.0011384371 2.8212891
-0.093048811 -0.00074865529 2.8408203
-0.093251467 -0.0010436634 2.8603516
-0.093963742 -0.00075933058 2.8798828
-0.094720721 -0.0017183251 2.8994141
-0.095075369 -0.0011689612 2.9189453
-0.095540285 -0.0011865865 2.9384766
-0.097343326 -0.0013245619 2.9580078
-0.096923113 -0.00096155563 2.9775391
-0.098085403 -0.00072330004 2.9970703
-0.098463893 -0.0010444899 3.0166016
-0.099244714 -0.0015664846 3.0361328
-0.099986792 -0.00097955344 3.0556641
-0.10025799 -0.00092106638 3.0751953
-0.10024309 -0.00087174121 3.0947266
-0.10146797 -0.0012395438 3.1142578
-0.10237396 -0.0016687205 3.1337891
-0.10298193 -0.0014816294 3.1533203
-0.10375082 -0.0017582788 3.1728516
-0.10421574 -0.0017210143 3.1923828
-0.10483563 -0.0011267141 3.2119141
-0.1055032 -0.0012589036 3.2314453
-0.10618865 -0.00097752782 3.2509766
-0.10631979 -0.0012647244 3.2705078
-0.1081109 -0.0013315585 3.2900391
-0.108096 -0.0014578109 3.3095703
-0.10857582 -0.0012116157 3.3291016
-0.10972321 -0.0013233512 3.3486328
-0.11024177 -0.0017349957 3.3681641
-0.1103282 -0.0016805832 3.3876953
-0.11144578 -0.0017413637 3.4072266
-0.11225641 -0.0019375933 3.4267578
-0.11279881 -0.0017257174 3.4462891
-0.11337399 -0.0014970312 3.4658203
-0.11431873 -0.0015757862 3.4853516
-0.11488795 -0.0015447731 3.5048828
-0.11480749 -0.0016589882 3.5244141
-0.11604726 -0.0016159262 3.5439453
-0.1163274 -0.0019808649 3.5634766
-0.11797249 -0.0016953098 3.5830078
-0.11834502 -0.0018417835 3.6025391
-0.11849105 -0.0017326092 3.6220703
-0.11961162 -0.0020044972 3.6416016
-0.11935234 -0.0013187411 3.6611328
-0.12016892 -0.0016359147 3.6806641
-0.1216352 -0.0017688959 3.7001953
-0.12209415 -0.0021161977 3.7197266
-0.12306571 -0.0022808556 3.7392578
-0.12355149 -0.002016197 3.7587891
-0.12359321 -0.0021752901 3.7783203
-0.12432933 -0.002336083 3.7978516
-0.1252085 -0.0022329972 3.8173828
-0.12615621 -0.0024130684 3.8369141
-0.12672842 -0.0023379922 3.8564453
-0.12681186 -0.0018499559 3.8759766
-0.12792051 -0.001890515 3.8955078
-0.12881756 -0.0016544946 3.9150391
-0.12940764 -0.0020226464 3.9345703
-0.12932718 -0.0020622741 3.9541016
-0.1306355 -0.0021836953 3.9736328
-0.13063848 -0.0023700064 3.9931641
-0.13200641 -0.0020808773 4.0126953
-0.13248026 -0.0024039997 4.0322266
-0.13308525 -0.0024962705 4.0517578
-0.13351738 -0.0020525767 4.0712891
-0.13434291 -0.0019970816 4.0908203
-0.13569593 -0.0021085842 4.1103516
-0.13611019 -0.0023766188 4.1298828
-0.13604164 -0.001515355 4.1494141
-0.13755858 -0.0019256724 4.1689453
-0.13772249 -0.002051983 4.1884766
-0.13839602 -0.0022031949 4.2080078
-0.13934076 -0.0024902285 4.2275391
-0.13975799 -0.0020831008 4.2470703
-0.14014542 -0.0025994726 4.2666016
-0.14148355 -0.0021905988 4.2861328
-0.1419872 -0.0027120113 4.3056641
-0.14235377 -0.0023512519 4.3251953
-0.14258921 -0.0020265928 4.3447266
-0.14373362 -0.0026102876 4.3642578
-0.14481544 -0.0024776324 4.3837891
-0.14496446 -0.0021982589 4.4033203
-0.14541745 -0.0023563858 4.4228516
-0.14635623 -0.0023255125 4.4423828
-0.14711916 -0.0032106414 4.4619141
-0.14733076 -0.0030508148 4.4814453
-0.14852583 -0.0031960546 4.5009766
-0.1485914 -0.0031539705 4.5205078
-0.1491338 -0.0025145593 4.5400391
-0.14963448 -0.0028341077 4.5595703
-0.15138388 -0.0030758907 4.5791016
-0.15148222 -0.0021267915 4.5986328
-0.15260875 -0.0028178678 4.6181641
-0.1534313 -0.0028982293 4.6376953
-0.15392005 -0.0028896262 4.6572266
-0.1537174 -0.0028882292 4.6767578
-0.15482306 -0.003018172 4.6962891
-0.15540123 -0.0030565425 4.7158203
-0.1555264 -0.0025768415 4.7353516
-0.1565814 -0.0031501171 4.7548828
-0.15694499 -0.0025900896 4.7744141
-0.15770197 -0.0026689726 4.7939453
-0.15824735 -0.0025821617 4.8134766
-0.15918612 -0.0030497555 4.8330078
-0.16019642 -0.0031254371 4.8525391
-0.16033649 -0.0029775663 4.8720703
-0.16097724 -0.0031131785 4.8916016
-0.16135275 -0.0034238212 4.9111328
-0.16251206 -0.0035908655 4.9306641
-0.16309619 -0.0034690136 4.9501953
-0.16378462 -0.0034202123 4.9697266
-0.16437471 -0.0033618067 4.9892578
-0.16530454 -0.0038016937 5.0087891
-0.16510189 -0.0032647513 5.0283203
-0.16590655 -0.0029599643 5.0478516
-0.16697943 -0.0031033996 5.0673828
-0.16802549 -0.0032230164 5.0869141
-0.16810894 -0.0038061175 5.1064453
-0.16858578 -0.0035518548 5.1259766
-0.16990304 -0.0031701289 5.1455078
-0.17027855 -0.0041014282 5.1650391
-0.17060935 -0.0039224979 5.1845703
-0.1716584 -0.0036930433 5.2041016
-0.17259121 -0.0034633675 5.2236328
-0.17252862 -0.0030283816 5.2431641
-0.1740545 -0.003158825 5.2626953
-0.17444193 -0.0027959468 5.2822266
-0.17495453 -0.0034751953 5.3017578
-0.17517209 -0.0035415287 5.3212891
-0.17574728 -0.0035533565 5.3408203
-0.17617941 -0.0035761506 5.3603516
-0.17761588 -0.0039468752 5.3798828
-0.17798841 -0.004078506 5.3994141
-0.17936826 -0.003750273 5.4189453
-0.17919242 -0.0034769881 5.4384766
-0.18084049 -0.0041424646 5.4580078
-0.18059313 -0.0033708871 5.4775391
-0.1825273 -0.003819773 5.4970703
-0.18164515 -0.0038209953 5.5166016
-0.18272996 -0.0036702957 5.5361328
-0.18314719 -0.0037461636 5.5556641
-0.18426776 -0.0042993692 5.5751953
-0.1855433 -0.0045056338 5.5947266
-0.18472672 -0.0038746512 5.6142578
-0.1858443 -0.0038602971 5.6337891
-0.18621981 -0.0039284118 5.6533203
-0.18717051 -0.0041677384 5.6728516
-0.18819869 -0.0037391437 5.6923828
-0.188151 -0.0039520208 5.7119141
-0.18902719 -0.0037653837 5.7314453
-0.19011796 -0.0038469327 5.7509766
-0.19006431 -0.0040350948 5.7705078
-0.19114017 -0.0038030092 5.7900391
-0.19174814 -0.0041962368 5.8095703
-0.19209385 -0.0040166546 5.8291016
-0.19308329 -0.0037475489 5.8486328
-0.19360781 -0.0037572696 5.8681641
-0.19485354 -0.0039420323 5.8876953
-0.19437373 -0.0040036975 5.9072266
-0.19576252 -0.0038089813 5.9267578
-0.1963526 -0.0040605781 5.9462891
-0.19693077 -0.0041882624 5.9658203
-0.19771159 -0.0045009074 5.9853516
-0.1979351 -0.0043624779 6.0048828
-0.1986742 -0.0045936555 6.0244141
-0.19972026 -0.0047357404 6.0439453
-0.20091832 -0.0045012217 6.0634766
-0.20070672 -0.0043377979 6.0830078
-0.20110309 -0.0043707551 6.1025391
-0.20189583 -0.0046924921 6.1220703
-0.20378232 -0.0044544809 6.1416016
-0.20322204 -0.0044571585 6.1611328
-0.2045244 -0.0043031177 6.1806641
-0.20529032 -0.0045738416 6.2001953
-0.20602047 -0.0046375324 6.2197266
-0.20617545 -0.0050888513 6.2392578
-0.20743906 -0.0045440509 6.2587891
-0.20693541 -0.0048821094 6.2783203
-0.20854771 -0.0051772571 6.2978516
-0.20906925 -0.0048518996 6.3173828
-0.20938814 -0.0053756288 6.3369141
-0.20965338 -0.0046337256 6.3564453
-0.2107501 -0.0048020389 6.3759766
-0.21134615 -0.0045229797 6.3955078
-0.21239221 -0.0047791866 6.4150391
-0.21250844 -0.0048216549 6.4345703
-0.21262467 -0.0050585368 6.4541016
-0.21438599 -0.004387286 6.4736328
-0.21454096 -0.0047545298 6.4931641
-0.2151221 -0.0051509822 6.5126953
-0.21528602 -0.0056629418 6.5322266
-0.2169162 -0.0051445211 6.5517578
-0.21716058 -0.004454283 6.5712891
-0.21716356 -0.005077431 6.5908203
-0.21888018 -0.0052710529 6.6103516
-0.21896064 -0.0047496054 6.6298828
-0.21975935 -0.0047746464 6.6494141
-0.22040009 -0.0047519221 6.6689453
-0.22095144 -0.0054089236 6.6884766
-0.22179484 -0.0050225295 6.7080078
-0.22166967 -0.0051623094 6.7275391
-0.22371411 -0.00526933 6.7470703
-0.22343993 -0.0052092131 6.7666016
-0.224787 -0.0052667223 6.7861328
-0.22559762 -0.0052755815 6.8056641
-0.22561252 -0.0050872681 6.8251953
-0.22606254 -0.0049293041 6.8447266
-0.22728741 -0.0052983407 6.8642578
-0.22770762 -0.0050940551 6.8837891
-0.22871792 -0.0052711461 6.9033203
-0.22919178 -0.0054602744 6.9228516
-0.22964776 -0.0053373631 6.9423828
-0.22996068 -0.0054758857 6.9619141
-0.23067296 -0.0054925098 6.9814453
-0.23161173 -0.0061261468 7.0009766
-0.23234785 -0.0057777739 7.0205078
-0.23295581 -0.00516976 7.0400391
-0.23351312 -0.0052228337 7.0595703
-0.23412704 -0.005553395 7.0791016
-0.234586 -0.0052187941 7.0986328
-0.23531318 -0.00538975 7.1181641
-0.23564994 -0.0054313336 7.1376953
-0.23669302 -0.0057388912 7.1572266
-0.23726821 -0.0058201025 7.1767578
-0.23808777 -0.00570626 7.1962891
-0.23874044 -0.0060105463 7.2158203
-0.2389729 -0.0057889032 7.2353516
-0.2397418 -0.0058025122 7.2548828
-0.24105608 -0.0054470729 7.2744141
-0.24155974 -0.0060622813 7.2939453
-0.2420038 -0.0058007776 7.3134766
-0.24208128 -0.0056702644 7.3330078
-0.24353564 -0.0058170757 7.3525391
-0.24414063 -0.0054154079 7.3720703
-0.24505258 -0.0060360529 7.3916016
-0.24525821 -0.0059277867 7.4111328
-0.2458483 -0.0054101227 7.4306641
-0.24627447 -0.0064314459 7.4501953
-0.24756193 -0.0059395563 7.4697266
-0.24789572 -0.0058144797 7.4892578
-0.2486378 -0.0062903157 7.5087891
-0.24870336 -0.0056270976 7.5283203
-0.24963915 -0.0059136539 7.5478516
-0.25074482 -0.0059965998 7.5673828
-0.25201142 -0.0061393832 7.5869141
-0.25176108 -0.0059395563 7.6064453
-0.25266409 -0.005881628 7.6259766
-0.2525568 -0.0059376354 7.6455078
-0.25375783 -0.0061157974 7.6650391
-0.25457442 -0.0060324324 7.6845703
-0.25500655 -0.0064293505 7.7041016
-0.25612414 -0.0062212581 7.7236328
-0.25576949 -0.0058725127 7.7431641
-0.25697649 -0.0057267491 7.7626953
-0.2574563 -0.0061364961 7.7822266
-0.25821328 -0.0064074062 7.8017578
-0.2592355 -0.0064559281 7.8212891
-0.25991797 -0.006735581 7.8408203
-0.26057363 -0.0067279791 7.8603516
-0.26087165 -0.0068371184 7.8798828
-0.26138425 -0.0063273357 7.8994141
-0.26187599 -0.0063022133 7.9189453
-0.26218295 -0.0066289329 7.9384766
-0.26320815 -0.0066286186 7.9580078
-0.26417971 -0.006565894 7.9775391
-0.26450753 -0.0063371612 7.9970703
-0.26575625 -0.006451807 8.0166016
-0.26595592 -0.00651062 8.0361328
-0.26679635 -0.0069107045 8.0556641
-0.26668906 -0.0069493777 8.0751953
-0.26830435 -0.0066284672 8.0947266
-0.26779175 -0.007205049 8.1142578
-0.26881397 -0.0064029125 8.1337891
-0.26996434 -0.0070985174 8.1533203
-0.27113259 -0.0068296562 8.1728516
-0.27145445 -0.0064261025 8.1923828
-0.27262866 -0.006800727 8.2119141
-0.2726227 -0.0067163841 8.2314453
-0.27308166 -0.0067267101 8.2509766
-0.2743125 -0.0070408336 8.2705078
-0.27457476 -0.0068882597 8.2900391
-0.27537048 -0.0073673902 8.3095703
-0.27630031 -0.0072572031 8.3291016
-0.27729869 -0.0073460629 8.3486328
-0.27792752 -0.0069360132 8.3681641
-0.27796328 -0.0067510991 8.3876953
-0.27810931 -0.0068453955 8.4072266
-0.27872622 -0.0068180147 8.4267578
-0.27920604 -0.0072669471 8.4462891
-0.28030872 -0.0067814603 8.4658203
-0.28094053 -0.0065024826 8.4853516
-0.28121769 -0.0069051166 8.5048828
-0.28267205 -0.006988761 8.5244141
-0.28330982 -0.0074381707 8.5439453
-0.28373301 -0.0070878072 8.5634766
-0.2841413 -0.0077728298 8.5830078
-0.28539896 -0.0075432705 8.6025391
-0.28584599 -0.0072506373 8.6220703
-0.28604269 -0.0072171446 8.6416016
-0.28689504 -0.0068065827 8.6611328
-0.28761923 -0.007469207 8.6806641
-0.28833151 -0.0074059935 8.7001953
-0.28887093 -0.0071794027 8.7197266
-0.28952658 -0.007412082 8.7392578
-0.2900213 -0.007183 8.7587891
-0.29096603 -0.0071193324 8.7783203
-0.29086471 -0.007633667 8.7978516
-0.29185712 -0.0072725816 8.8173828
-0.29227436 -0.0075327931 8.8369141
-0.29297769 -0.0076969271 8.8564453
-0.29457808 -0.007248926 8.8759766
-0.29472113 -0.0074896729 8.8955078
-0.29536784 -0.0076076365 8.9150391
-0.29575229 -0.0075674034 8.9345703
-0.29650331 -0.0074798358 8.9541016
-0.29680133 -0.0078049139 8.9736328
-0.29731691 -0.007611129 8.9931641
-0.29902756 -0.0079974998 9.0126953
-0.29968023 -0.0077943318 9.0322266
-0.29991865 -0.007622363 9.0517578
-0.30082762 -0.0077744829 9.0712891
-0.30161738 -0.0079021091 9.0908203
-0.30155182 -0.0075310119 9.1103516
-0.30211806 -0.0077837263 9.1298828
-0.30296445 -0.0077265198 9.1494141
-0.30366182 -0.0077624689 9.1689453
-0.30429065 -0.0083067343 9.1884766
-0.30531883 -0.0078514684 9.2080078
-0.306198 -0.0080564413 9.2275391
-0.30605793 -0.0082465354 9.2470703
-0.30772686 -0.0081500616 9.2666016
-0.30727088 -0.0082645919 9.2861328
-0.30866265 -0.0080191176 9.3056641
-0.30911863 -0.0080322027 9.3251953
-0.3097862 -0.0080159511 9.3447266
-0.309816 -0.0076273223 9.3642578
-0.31138062 -0.0081086531 9.3837891
-0.31120181 -0.0086883195 9.4033203
-0.31169951 -0.0087844441 9.4228516
-0.31231344 -0.0079773013 9.4423828
-0.31370521 -0.0087094847 9.4619141
-0.31396151 -0.0084993895 9.4814453
-0.31460524 -0.0088015217 9.5009766
-0.31497478 -0.0082509238 9.5205078
-0.31673312 -0.0082225651 9.5400391
-0.31701326 -0.008117198 9.5595703
-0.31767786 -0.0082380716 9.5791016
-0.31871796 -0.0080935424 9.5986328
-0.31866729 -0.0085022068 9.6181641
-0.31917691 -0.0085708918 9.6376953
-0.32049119 -0.0086681917 9.6572266
-0.32063127 -0.0088671111 9.6767578
-0.32111108 -0.008295849 9.6962891
-0.32215714 -0.0088409754 9.7158203
-0.32279491 -0.0088789389 9.7353516
-0.32398999 -0.0089264363 9.7548828
-0.32435656 -0.0085137552 9.7744141
-0.3249228 -0.0085774809 9.7939453
-0.32518804 -0.0089680422 9.8134766
-0.32571852 -0.0083124842 9.8330078
-0.32746792 -0.0088154338 9.8525391
-0.32768846 -0.0091935275 9.8720703
-0.32802224 -0.0093860663 9.8916016
-0.32902062 -0.0092175556 9.9111328
-0.32954812 -0.0089422334 9.9306641
-0.33020079 -0.0092707109 9.9501953
-0.33119619 -0.0086965738 9.9697266
-0.3317982 -0.0085406238 9.9892578
-0.33241212 -0.0089448988 10.008789
-0.33340752 -0.0090279039 10.02832
-0.33377111 -0.008794805 10.047852
-0.33428073 -0.0088372501 10.067383
-0.33504665 -0.0092587667 10.086914
-0.33570826 -0.0090986723 10.106445
-0.33548474 -0.0091880327 10.125977
-0.33639967 -0.0092440173 10.145508
-0.33729076 -0.0092815375 10.165039
-0.33782125 -0.0089912675 10.18457
-0.33835173 -0.0093533425 10.204102
-0.33920705 -0.0091732247 10.223633
-0.33923686 -0.0091273692 10.243164
-0.34075081 -0.009189616 10.262695
-0.34136474 -0.009275984 10.282227
-0.34281909 -0.008960383 10.301758
-0.34247339 -0.0091287885 10.321289
-0.34328103 -0.0098885391 10.34082
-0.34354031 -0.0090817222 10.360352
-0.34437478 -0.0096353814 10.379883
-0.3449291 -0.0092531787 10.399414
-0.34525096 -0.0094027612 10.418945
-0.34600198 -0.0094993971 10.438477
-0.34700036 -0.0090366807 10.458008
-0.34728944 -0.0093637146 10.477539
-0.3482461 -0.0088151544 10.49707
-0.34895241 -0.0092140511 10.516602
-0.34908056 -0.0096268132 10.536133
-0.35062432 -0.0095358584 10.555664
-0.35109818 -0.0096323201 10.575195
-0.35154521 -0.009990612 10.594727
-0.35142899 -0.00971785 10.614258
-0.35268068 -0.009631075 10.633789
-0.35292208 -0.0091401972 10.65332
-0.3538996 -0.0097363023 10.672852
-0.35419762 -0.0096768495 10.692383
-0.3549695 -0.0096075702 10.711914
-0.35644472 -0.0094228312 10.731445
-0.35730302 -0.0095512019 10.750977
-0.35758018 -0.010211626 10.770508
-0.35773516 -0.009987969 10.790039
-0.3588438 -0.009500457 10.80957
-0.35935342 -0.009884499 10.829102
-0.36045611 -0.010154257 10.848633
-0.36081076 -0.0099001564 10.868164
-0.36154687 -0.0097129382 10.887695
-0.36192834 -0.0099868625 10.907227
-0.36278367 -0.0095460564 10.926758
-0.3631115 -0.0093373116 10.946289
-0.3639698 -0.0099040922 10.96582
-0.36410987 -0.010070473 10.985352
-0.36494732 -0.0099370955 11.004883
-0.36590993 -0.010223862 11.024414
-0.36649704 -0.010459498 11.043945
-0.36668479 -0.010025769 11.063477
-0.36778748 -0.010264153 11.083008
-0.36861002 -0.0097056031 11.102539
-0.36884546 -0.0094754044 11.12207
-0.36987662 -0.010103476 11.141602
-0.3695488 -0.010125246 11.161133
-0.37055612 -0.009935163 11.180664
-0.37147701 -0.0099957222 11.200195
-0.37181079 -0.010188704 11.219727
-0.37322044 -0.010385597 11.239258
-0.37357509 -0.010108342 11.258789
-0.37441254 -0.010356773 11.27832
-0.37525594 -0.010289287 11.297852
-0.37586987 -0.010313012 11.317383
-0.37640631 -0.010640372 11.336914
-0.37736297 -0.010287751 11.356445
-0.37755668 -0.010175863 11.375977
-0.37815273 -0.010241346 11.395508
-0.37845075 -0.010228204 11.415039
-0.37962198 -0.010540569 11.43457
-0.38045049 -0.010823878 11.454102
-0.38087964 -0.010550581 11.473633
-0.38121343 -0.010748917 11.493164
-0.38234591 -0.010781327 11.512695
-0.38315058 -0.010631036 11.532227
-0.38373172 -0.010914413 11.551758
-0.3844738 -0.010560116 11.571289
-0.38517118 -0.010564551 11.59082
-0.38488805 -0.010093045 11.610352
-0.38688481 -0.010678754 11.629883
-0.38634837 -0.010410999 11.649414
-0.3868252 -0.010767695 11.668945
-0.38845241 -0.011353311 11.688477
-0.38876832 -0.010983809 11.708008
-0.38926005 -0.010846718 11.727539
-0.38976073 -0.010846591 11.74707
-0.39073229 -0.010340055 11.766602
-0.39171576 -0.010784296 11.786133
-0.3919363 -0.010509685 11.805664
-0.39260387 -0.010687288 11.825195
-0.39386749 -0.0110719 11.844727
-0.3934294 -0.010580255 11.864258
-0.39459467 -0.010670478 11.883789
-0.39463341 -0.010801316 11.90332
-0.39590299 -0.011062657 11.922852
-0.39639771 -0.011028792 11.942383
-0.39647818 -0.010789139 11.961914
-0.39801598 -0.01144401 11.981445
-0.39805472 -0.01131309 12.000977
-0.39946437 -0.011208177 12.020508
-0.39937794 -0.011116302 12.040039
-0.40053725 -0.011143379 12.05957
-0.40067434 -0.0114667 12.079102
-0.40174127 -0.010906311 12.098633
-0.40166676 -0.011090748 12.118164
-0.40275156 -0.011975924 12.137695
-0.40380359 -0.011199655 12.157227
-0.40394664 -0.011904282 12.176758
-0.40467978 -0.011919217 12.196289
-0.40563643 -0.011348166 12.21582
-0.40699542 -0.011054007 12.235352
-0.40684342 -0.011074182 12.254883
-0.40797293 -0.011204474 12.274414
-0.40795803 -0.011624652 12.293945
-0.4088819 -0.011380844 12.313477
-0.40935278 -0.011536479 12.333008
-0.40974915 -0.011545455 12.352539
-0.41080117 -0.011559273 12.37207
-0.41113794 -0.011872442 12.391602
-0.4121989 -0.01216589 12.411133
-0.41324198 -0.011897821 12.430664
-0.41346252 -0.011886959 12.450195
-0.41407347 -0.011445931 12.469727
-0.41525662 -0.011257967 12.489258
-0.41516423 -0.011602428 12.508789
-0.41571558 -0.011788134 12.52832
-0.41657984 -0.011437899 12.547852
-0.41717887 -0.011597352 12.567383
-0.41879416 -0.011489401 12.586914
-0.4188776 -0.012342714 12.606445
-0.4189074 -0.012292352 12.625977
-0.42009652 -0.011736982 12.645508
-0.42081177 -0.01201327 12.665039
-0.42127073 -0.011821615 12.68457
-0.42173266 -0.011597749 12.704102
-0.4226774 -0.011699449 12.723633
-0.42295754 -0.01201519 12.743164
-0.42367578 -0.011661777 12.762695
-0.42483807 -0.012446998 12.782227
-0.42523742 -0.011692254 12.801758
-0.42546391 -0.011931418 12.821289
-0.42709708 -0.012229301 12.84082
-0.42721033 -0.012080476 12.860352
-0.42809248 -0.011759333 12.879883
-0.42856038 -0.011779007 12.899414
-0.42943954 -0.012308814 12.918945
-0.42989254 -0.011914421 12.938477
-0.43030679 -0.01231687 12.958008
-0.43086708 -0.012257183 12.977539
-0.43105781 -0.012204202 12.99707
-0.43219626 -0.012362132 13.016602
-0.43280125 -0.012443634 13.036133
-0.43373108 -0.012496172 13.055664
-0.43441653 -0.012150244 13.075195
-0.43449104 -0.012483831 13.094727
-0.43520033 -0.012668559 13.114258
