MTS793|BTW|ENG|1|0|.|/|:|44|1|1|A

Data Header:                                                Time:     113.8125  Sec       28/01/2022 11:39:25
Data Acquisition: Timed
-0.085255504 -0.0003975234 2.6074219
-0.085493922 -0.00032550888 2.6269531
-0.085926056 4.3737236e-05 2.6464844
-0.086846948 -0.000203948 2.6660156
-0.087764859 -0.001011556 2.6855469
-0.088250637 -0.00073476695 2.7050781
-0.088220835 -0.00010371441 2.7246094
-0.089174509 0.00028059585 2.7441406
-0.089383125 -0.00030518277 2.7636719
-0.090390444 -9.9372119e-05 2.7832031
-0.091198087 -0.00018255087 2.8027344
-0.091928244 0.00019184081 2.8222656
-0.092881918 -0.00016253907 2.8417969
-0.092861056 -0.00038004946 2.8613281
-0.093942881 -0.00016256236 2.8808594
-0.094947219 -0.00055462588 2.9003906
-0.095483661 -0.00084011117 2.9199219
-0.096547604 -0.00043630134 2.9394531
-0.097036362 -0.00061214669 2.9589844
-0.097459555 -0.00068858499 2.9785156
-0.097700953 -0.00048733782 2.9980469
-0.098577142 -0.0002933084 3.0175781
-0.099048018 -0.00025118934 3.0371094
-0.1003027 -0.00043576583 3.0566406
-0.10066628 -0.00017835991 3.0761719
-0.10086  -0.00048346119 3.0957031
-0.10225177 -3.3190008e-05 3.1152344
-0.102368 -0.00036343699 3.1347656
-0.10313392 -0.00061448663 3.1542969
-0.10364354 -0.00011385418 3.1738281
-0.10458529 -0.00042155152 3.1933594
-0.10487139 -0.00071960967 3.2128906
-0.10558367 -0.00034322729 3.2324219
-0.10661483 -0.00030784868 3.2519531
-0.10712743 -0.00027500791 3.2714844
-0.10757744 -0.00035790727 3.2910156
-0.10820031 -0.00073930714 3.3105469
-0.1085192 -0.00069874804 3.3300781
-0.10902584 -0.00075370772 3.3496094
-0.10990798 -0.00088518718 3.3691406
-0.11028349 -0.00069858506 3.3886719
-0.11176765 -0.0008021947 3.4082031
-0.11197925 -0.00099053141 3.4277344
-0.11257529 -0.00088901725 3.4472656
-0.11283159 -0.00097812153 3.4667969
-0.11410415 -0.00096241711 3.4863281
-0.11495352 -0.00086225336 3.5058594
-0.1154989 -0.00080097234 3.5253906
-0.1168102 -0.00096049625 3.5449219
-0.11662245 -0.0006485614 3.5644531
-0.11737943 -0.0012152246 3.5839844
-0.11858046 -0.00074928394 3.6035156
-0.11827946 -0.0010461314 3.6230469
-0.11917055 -0.00078045996 3.6425781
-0.119856 -0.0012240489 3.6621094
-0.12064278 -0.0012682751 3.6816406
-0.1210779 -0.00081427861 3.7011719
-0.12164414 -0.0010174117 3.7207031
-0.12189746 -0.0012748642 3.7402344
-0.12297034 -0.0010442571 3.7597656
-0.12280047 -0.00083054183 3.7792969
-0.12443662 -0.00075938879 3.7988281
-0.12501478 -0.00088745728 3.8183594
-0.12595057 -0.0015155063 3.8378906
-0.12662113 -0.0015500234 3.8574219
-0.12685061 -0.0014250865 3.8769531
-0.12814403 -0.0013390556 3.8964844
-0.12839735 -0.0018747873 3.9160156
-0.12932122 -0.0010757707 3.9355469
-0.12986064 -0.0015755068 3.9550781
-0.1298368 -0.0013940735 3.9746094
-0.13144314 -0.0013233745 3.9941406
-0.13228655 -0.0010815915 4.0136719
-0.13287961 -0.0012519187 4.0332031
-0.13361275 -0.00083310297 4.0527344
-0.13367236 -0.0011341413 4.0722656
-0.13424158 -0.0013640849 4.0917969
-0.13519228 -0.0018368009 4.1113281
-0.13591945 -0.0016808975 4.1308594
-0.13710856 -0.0017034356 4.1503906
-0.13698936 -0.0019497355 4.1699219
-0.13800859 -0.0012738863 4.1894531
-0.13789833 -0.0016270671 4.2089844
-0.13853014 -0.0012089731 4.2285156
-0.13867021 -0.0016929582 4.2480469
-0.14007986 -0.001918769 4.2675781
-0.14078915 -0.001761131 4.2871094
-0.14199913 -0.0017858227 4.3066406
-0.1421839 -0.0020238571 4.3261719
-0.14293492 -0.0018699677 4.3457031
-0.14355183 -0.0020380714 4.3652344
-0.14478266 -0.0016642036 4.3847656
-0.14480054 -0.001933868 4.4042969
-0.14574528 -0.0019350438 4.4238281
-0.14593899 -0.0019735191 4.4433594
-0.14683902 -0.0016022008 4.4628906
-0.14758408 -0.0014410354 4.4824219
-0.14849007 -0.0019846251 4.5019531
-0.14906228 -0.0019380357 4.5214844
-0.14894903 -0.0023891916 4.5410156
-0.15095472 -0.0023633824 4.5605469
-0.15096068 -0.0020084903 4.5800781
-0.15162528 -0.0028836774 4.5996094
-0.15190244 -0.0021826592 4.6191406
-0.15283823 -0.002092286 4.6386719
-0.15283525 -0.0023885979 4.6582031
-0.15426278 -0.0019317144 4.6777344
-0.15509129 -0.0017358805 4.6972656
-0.15512109 -0.0021405751 4.7167969
-0.15554726 -0.0019972795 4.7363281
-0.15687048 -0.0022426713 4.7558594
-0.15758276 -0.00243471 4.7753906
-0.15826821 -0.0025399379 4.7949219
-0.15840828 -0.002524443 4.8144531
-0.15877485 -0.0025327201 4.8339844
-0.15985966 -0.0027270871 4.8535156
-0.16005039 -0.0024356763 4.8730469
-0.16100407 -0.0021739746 4.8925781
-0.16222  -0.0023845583 4.9121094
-0.16266406 -0.0019110506 4.9316406
-0.16367435 -0.0023555476 4.9511719
-0.16423166 -0.0023839297 4.9707031
-0.16444325 -0.0027155504 4.9902344
-0.16452372 -0.0029194169 5.0097656
-0.16521513 -0.0030458323 5.0292969
-0.16568005 -0.0031791977 5.0488281
-0.16663074 -0.0029089395 5.0683594
-0.16717017 -0.0030138763 5.0878906
-0.16768575 -0.0028264127 5.1074219
-0.16843677 -0.0027730595 5.1269531
-0.16907752 -0.0028894865 5.1464844
-0.16983449 -0.002231414 5.1660156
-0.17113686 -0.0026936992 5.1855469
-0.17122328 -0.0029121409 5.2050781
-0.17269254 -0.0026015914 5.2246094
-0.17265677 -0.0026942464 5.2441406
-0.17372072 -0.0026633963 5.2636719
-0.17368793 -0.0030011171 5.2832031
-0.17521381 -0.0030214898 5.3027344
-0.17544329 -0.00339424 5.3222656
-0.17643273 -0.0031323754 5.3417969
-0.17662346 -0.0026883907 5.3613281
-0.17709434 -0.0033112359 5.3808594
-0.17853975 -0.0030628988 5.4003906
-0.17876625 -0.0030825264 5.4199219
-0.17904043 -0.0030467752 5.4394531
-0.17977059 -0.0027153757 5.4589844
-0.18060803 -0.0031756004 5.4785156
-0.1811862 -0.0032928423 5.4980469
-0.1817733 -0.003620272 5.5175781
-0.18256903 -0.003279245 5.5371094
-0.18336475 -0.0037594116 5.5566406
-0.18402934 -0.0033241231 5.5761719
-0.18474162 -0.0036333338 5.5957031
-0.18526614 -0.0030388124 5.6152344
-0.18547475 -0.0032423064 5.6347656
-0.18684864 -0.0033122022 5.6542969
-0.18696785 -0.0033871736 5.6738281
-0.18822253 -0.0031645526 5.6933594
-0.18870831 -0.0037629157 5.7128906
-0.18904507 -0.0035817036 5.7324219
-0.19009113 -0.0033241697 5.7519531
-0.1906991 -0.0037027989 5.7714844
-0.19131005 -0.0037300284 5.7910156
-0.19230843 -0.0038576196 5.8105469
-0.19227862 -0.0036197482 5.8300781
-0.19300282 -0.0040086918 5.8496094
-0.19355118 -0.0042508706 5.8691406
-0.19429922 -0.0038327067 5.8886719
-0.19596219 -0.0033116783 5.9082031
-0.19509494 -0.0037833583 5.9277344
-0.19672513 -0.0037571997 5.9472656
-0.19702613 -0.0042658765 5.9667969
-0.19786954 -0.0035751145 5.9863281
-0.19873083 -0.0040944549 6.0058594
-0.19971728 -0.0040362705 6.0253906
-0.1999706 -0.0041672029 6.0449219
-0.20090044 -0.003819447 6.0644531
-0.20157993 -0.0042731292 6.0839844
-0.20232499 -0.0038348371 6.1035156
-0.20283759 -0.0039913459 6.1230469
-0.2034694 -0.0037051039 6.1425781
-0.20428896 -0.0036188751 6.1621094
-0.20427406 -0.0040201237 6.1816406
-0.205037 -0.0044311397 6.2011719
-0.20606518 -0.0041371793 6.2207031
-0.2061218 -0.0042897183 6.2402344
-0.20659566 -0.004364003 6.2597656
-0.20750463 -0.0044215587 6.2792969
-0.2086699 -0.004556973 6.2988281
-0.208956 -0.0044418499 6.3183594
-0.20920038 -0.0045742374 6.3378906
-0.21060705 -0.004381605 6.3574219
-0.21089911 -0.0044515124 6.3769531
-0.21121204 -0.0041207648 6.3964844
-0.21217465 -0.0047810958 6.4160156
-0.21342635 -0.0048156944 6.4355469
-0.21309257 -0.004266703 6.4550781
-0.21413267 -0.00479148 6.4746094
-0.21446943 -0.0045975787 6.4941406
-0.21556914 -0.0049141818 6.5136719
-0.21593869 -0.0050237752 6.5332031
-0.21658838 -0.0046851113 6.5527344
-0.21786988 -0.0046786503 6.5722656
-0.21875501 -0.004488288 6.5917969
-0.21876991 -0.0046289759 6.6113281
-0.21974444 -0.0047006877 6.6308594
-0.22054017 -0.0046160305 6.6503906
-0.22081435 -0.0049170572 6.6699219
-0.22178292 -0.0046513393 6.6894531
-0.22170246 -0.004855881 6.7089844
-0.2228111 -0.0051091891 6.7285156
-0.22315085 -0.0050641131 6.7480469
-0.22392571 -0.0050071045 6.7675781
-0.22521615 -0.0049797818 6.7871094
-0.22563934 -0.0053026131 6.8066406
-0.22598803 -0.0052398071 6.8261719
-0.22697449 -0.0046343077 6.8457031
-0.22782981 -0.0051707728 6.8652344
-0.22806525 -0.0046384637 6.8847656
-0.22917092 -0.005067524 6.9042969
-0.2292037 -0.0051179784 6.9238281
-0.23016334 -0.0054975855 6.9433594
-0.23064017 -0.0051044743 6.9628906
-0.23175478 -0.0052317977 6.9824219
-0.23206174 -0.0056953984 7.0019531
-0.23249686 -0.0053505879 7.0214844
-0.23308098 -0.0054436619 7.0410156
-0.23363829 -0.0053994008 7.0605469
-0.23404658 -0.0051050563 7.0800781
-0.23516119 -0.0051333336 7.0996094
-0.23569167 -0.0052600168 7.1191406
-0.23642182 -0.0053958851 7.1386719
-0.2371937 -0.0056400429 7.1582031
-0.23771226 -0.0053007272 7.1777344
-0.23846328 -0.0059097656 7.1972656
-0.23922324 -0.0051843352 7.2167969
-0.24041533 -0.005675375 7.2363281
-0.24105906 -0.0058900332 7.2558594
-0.2407372 -0.0060893479 7.2753906
-0.24172366 -0.0056319288 7.2949219
-0.24209023 -0.005838403 7.3144531
-0.24317801 -0.0055872486 7.3339844
-0.24366379 -0.0055331155 7.3535156
-0.2438128 -0.005241367 7.3730469
-0.24518371 -0.005244324 7.3925781
-0.24549961 -0.005509227 7.4121094
-0.24645329 -0.0057375873 7.4316406
-0.2471   -0.0058658887 7.4511719
-0.24698675 -0.006131886 7.4707031
-0.24828911 -0.0060247607 7.4902344
-0.24926364 -0.0062938314 7.5097656
-0.24927557 -0.0057874015 7.5292969
-0.24997294 -0.0066586072 7.5488281
-0.25070608 -0.0057016499 7.5683594
-0.25148392 -0.0056190183 7.5878906
-0.2520591 -0.0059650396 7.6074219
-0.25278926 -0.0058841426 7.6269531
-0.25309622 -0.0060108257 7.6464844
-0.25398433 -0.0055520446 7.6660156
-0.25466383 -0.0058446545 7.6855469
-0.25529265 -0.0062612817 7.7050781
-0.25619864 -0.0067429035 7.7246094
-0.2566427 -0.0063603045 7.7441406
-0.25713742 -0.0066858251 7.7636719
-0.25804341 -0.0061482424 7.7832031
-0.25812387 -0.0063696294 7.8027344
-0.25943816 -0.0062222942 7.8222656
-0.26015341 -0.0063724117 7.8417969
-0.2610445 -0.0063769869 7.8613281
-0.26077032 -0.0063907471 7.8808594
-0.26183426 -0.0062952517 7.9003906
-0.26268065 -0.0062133651 7.9199219
-0.26277602 -0.006782345 7.9394531
-0.26376247 -0.0064744614 7.9589844
-0.26456416 -0.006294169 7.9785156
-0.26502907 -0.0063839019 7.9980469
-0.26557446 -0.0068347668 8.0175781
-0.26628077 -0.0065429835 8.0371094
-0.26566088 -0.0065077795 8.0566406
-0.26678741 -0.0063245301 8.0761719
-0.26806593 -0.0060976367 8.0957031
-0.2689749 -0.0066098291 8.1152344
-0.26918054 -0.0067603542 8.1347656
-0.26996136 -0.0066054286 8.1542969
-0.27066469 -0.0067809597 8.1738281
-0.27186573 -0.0066871755 8.1933594
-0.2720952 -0.006831903 8.2128906
-0.27303994 -0.0066474779 8.2324219
-0.2738595 -0.0069332076 8.2519531
-0.27490854 -0.0067349174 8.2714844
-0.27502179 -0.0069479807 8.2910156
-0.27505755 -0.0072749914 8.3105469
-0.2756089 -0.0064811786 8.3300781
-0.27669072 -0.0069098896 8.3496094
-0.27710497 -0.006730028 8.3691406
-0.27757585 -0.0066754408 8.3886719
-0.27830303 -0.007190695 8.4082031
-0.27898252 -0.0073547242 8.4277344
-0.28017461 -0.0069735455 8.4472656
-0.28114617 -0.0072211842 8.4667969
-0.28212667 -0.0073188799 8.4863281
-0.28214157 -0.0073813251 8.5058594
-0.28348267 -0.007212325 8.5253906
-0.28429329 -0.0076101744 8.5449219
-0.2841711 -0.0070919166 8.5644531
-0.28445423 -0.0072646071 8.5839844
-0.28537214 -0.0071540591 8.6035156
-0.28621554 -0.0070903334 8.6230469
-0.28719902 -0.0073428033 8.6425781
-0.28683543 -0.0077683828 8.6621094
-0.28823018 -0.0077330391 8.6816406
-0.28872192 -0.0078036683 8.7011719
-0.28928518 -0.0074825133 8.7207031
-0.29031932 -0.0079765916 8.7402344
-0.29120445 -0.0074963551 8.7597656
-0.29128492 -0.0078716315 8.7792969
-0.29196739 -0.0075195218 8.7988281
-0.29330254 -0.0070807058 8.8183594
-0.29353499 -0.0074594165 8.8378906
-0.2941519 -0.0078389533 8.8574219
-0.29451549 -0.0074553769 8.8769531
-0.29456317 -0.0074293348 8.8964844
-0.2950877 -0.0079781516 8.9160156
-0.29627979 -0.007729535 8.9355469
-0.29655397 -0.0080736587 8.9550781
-0.29726923 -0.0080637746 8.9746094
-0.29797852 -0.0076111639 8.9941406
-0.29835105 -0.0078081153 9.0136719
-0.29960573 -0.0076569733 9.0332031
-0.30026734 -0.0079577323 9.0527344
-0.30067265 -0.0074913609 9.0722656
-0.3015399 -0.0076304423 9.0917969
-0.3021121 -0.0079331454 9.1113281
-0.30279458 -0.0081545673 9.1308594
-0.30365884 -0.0079664513 9.1503906
-0.30417442 -0.0083238352 9.1699219
-0.30454993 -0.0083151972 9.1894531
-0.30526817 -0.0084670726 9.2089844
-0.30653179 -0.0082743708 9.2285156
-0.30755103 -0.0084067583 9.2480469
-0.3074795 -0.0082667805 9.2675781
-0.30878186 -0.0078823417 9.2871094
-0.30941367 -0.0080562895 9.3066406
-0.30968785 -0.0078595132 9.3261719
-0.31023026 -0.0084794592 9.3457031
-0.31118989 -0.0083599705 9.3652344
-0.31202734 -0.0087756198 9.3847656
-0.31253397 -0.0087378658 9.4042969
-0.31309426 -0.0087293908 9.4238281
-0.31380951 -0.0090214889 9.4433594
-0.31424463 -0.008451974 9.4628906
-0.31498373 -0.008455582 9.4824219
-0.31525791 -0.0084334752 9.5019531
-0.31593144 -0.0084740464 9.5214844
-0.31653345 -0.0081119826 9.5410156
-0.31742156 -0.008779834 9.5605469
-0.31804144 -0.0084698433 9.5800781
-0.31878948 -0.0086423121 9.5996094
-0.31917989 -0.0089272158 9.6191406
-0.32010078 -0.0088182976 9.6386719
-0.32060146 -0.008717401 9.6582031
-0.32018125 -0.0093303388 9.6777344
-0.32226741 -0.009380782 9.6972656
-0.32190979 -0.008506421 9.7167969
-0.32266974 -0.0088234665 9.7363281
-0.32349229 -0.0088687632 9.7558594
-0.32449961 -0.0087903347 9.7753906
-0.3249824 -0.0089042354 9.7949219
-0.32534003 -0.0088560395 9.8144531
-0.32585561 -0.0085272826 9.8339844
-0.32711625 -0.0090428274 9.8535156
-0.32732487 -0.009242259 9.8730469
-0.32818913 -0.0087461667 9.8925781
-0.32902062 -0.009244401 9.9121094
-0.32975674 -0.0094829481 9.9316406
-0.33054352 -0.009425601 9.9511719
-0.33099651 -0.0089526065 9.9707031
-0.33150017 -0.0093520852 9.9902344
-0.33191741 -0.0088480655 10.009766
-0.33227801 -0.0095211202 10.029297
-0.33361316 -0.0091924686 10.048828
-0.33408701 -0.009562308 10.068359
-0.33446252 -0.0097177103 10.087891
-0.33539236 -0.0094139837 10.107422
-0.33625662 -0.0095336465 10.126953
-0.33707321 -0.0091525372 10.146484
-0.33774078 -0.0091683008 10.166016
-0.33816397 -0.0095344847 10.185547
-0.33898354 -0.0092883483 10.205078
-0.33971667 -0.0091532599 10.224609
-0.34023225 -0.0093355421 10.244141
-0.34085512 -0.0095060449 10.263672
-0.34168065 -0.0096277222 10.283203
-0.34199059 -0.009117648 10.302734
-0.34321249 -0.009622274 10.322266
-0.34335554 -0.0098534748 10.341797
-0.34386516 -0.010090205 10.361328
-0.34481585 -0.0096088853 10.380859
-0.34580529 -0.0095288968 10.400391
-0.34614503 -0.0094461953 10.419922
-0.34678578 -0.010072568 10.439453
-0.34736991 -0.0092635509 10.458984
-0.34781396 -0.0097021107 10.478516
-0.34903288 -0.0099461526 10.498047
-0.349316 -0.010200066 10.517578
-0.34941137 -0.0097335083 10.537109
-0.35020411 -0.010174722 10.556641
-0.35143197 -0.0098898076 10.576172
-0.351879 -0.0099509135 10.595703
-0.352633 -0.01027328 10.615234
-0.35290718 -0.010036014 10.634766
-0.35414994 -0.010337331 10.654297
-0.35443008 -0.010346901 10.673828
-0.35493672 -0.010104628 10.693359
-0.35566986 -0.010132894 10.712891
-0.35614073 -0.0097723566 10.732422
-0.35642087 -0.010285014 10.751953
-0.35777092 -0.0098009361 10.771484
-0.35875142 -0.0095324013 10.791016
-0.35892129 -0.010163652 10.810547
-0.36041737 -0.010284327 10.830078
-0.36067069 -0.01002592 10.849609
-0.36071837 -0.010370964 10.869141
-0.3616631 -0.0109102 10.888672
-0.36207736 -0.010608276 10.908203
-0.36266446 -0.010272767 10.927734
-0.36338568 -0.010341208 10.947266
-0.36393106 -0.010493724 10.966797
-0.36496222 -0.010594679 10.986328
-0.36494732 -0.010828604 11.005859
-0.36637783 -0.010373187 11.025391
-0.36697984 -0.010642048 11.044922
-0.36687851 -0.010565052 11.064453
-0.36808848 -0.010713574 11.083984
-0.36889315 -0.010323141 11.103516
-0.36958456 -0.010520045 11.123047
-0.37017167 -0.010927487 11.142578
-0.37184954 -0.010573375 11.162109
-0.37134886 -0.010885241 11.181641
-0.37203729 -0.010549347 11.201172
-0.37293434 -0.01060128 11.220703
-0.37378073 -0.010541803 11.240234
-0.37418008 -0.0109029 11.259766
-0.37468672 -0.0106444 11.279297
-0.37506223 -0.011182972 11.298828
-0.37530065 -0.011216453 11.318359
-0.37660897 -0.011504861 11.337891
-0.37634969 -0.010974484 11.357422
-0.37763119 -0.011344312 11.376953
-0.37939548 -0.011018815 11.396484
-0.3785193 -0.010688463 11.416016
-0.37969351 -0.011075777 11.435547
-0.38024783 -0.010809023 11.455078
-0.38035214 -0.011052727 11.474609
-0.38169324 -0.011116313 11.494141
-0.38223267 -0.010890711 11.513672
-0.38285255 -0.011381425 11.533203
-0.38362741 -0.011055788 11.552734
-0.38401783 -0.011319388 11.572266
-0.3850013 -0.011209155 11.591797
-0.3849268 -0.010996813 11.611328
-0.38634837 -0.011353544 11.630859
-0.3867358 -0.011567655 11.650391
-0.38749874 -0.011303043 11.669922
-0.38841963 -0.011165463 11.689453
-0.38897097 -0.011724094 11.708984
-0.38923025 -0.01171938 11.728516
-0.39020479 -0.010871364 11.748047
-0.39092898 -0.011460379 11.767578
-0.39146841 -0.011585502 11.787109
-0.39261281 -0.011768389 11.806641
-0.39314926 -0.01181123 11.826172
-0.39371848 -0.011621043 11.845703
-0.39386451 -0.012150826 11.865234
-0.39489865 -0.011949311 11.884766
-0.39587319 -0.011411053 11.904297
-0.39646029 -0.011506293 11.923828
-0.39766431 -0.01159003 11.943359
-0.39778948 -0.011507038 11.962891
-0.39808452 -0.011299853 11.982422
-0.39917529 -0.011590123 12.001953
-0.39936602 -0.011736876 12.021484
-0.40031672 -0.011742441 12.041016
-0.40089786 -0.012090965 12.060547
-0.40154457 -0.011926377 12.080078
-0.40223897 -0.012401829 12.099609
-0.40272772 -0.012421271 12.119141
-0.40340126 -0.011763873 12.138672
-0.40431917 -0.01205788 12.158203
-0.40448308 -0.011727004 12.177734
-0.40539503 -0.011972442 12.197266
-0.40575266 -0.011629285 12.216797
-0.40665567 -0.012120674 12.236328
-0.40706694 -0.011775247 12.255859
-0.40825605 -0.012280362 12.275391
-0.40799975 -0.012372352 12.294922
-0.4090637 -0.012433378 12.314453
-0.41016936 -0.011919765 12.333984
-0.41062832 -0.012183096 12.353516
-0.41149259 -0.012305914 12.373047
-0.41195154 -0.012148661 12.392578
-0.41287541 -0.012459117 12.412109
-0.41328371 -0.012418151 12.431641
-0.41395426 -0.011994399 12.451172
-0.41463375 -0.011928473 12.470703
-0.41502416 -0.012117427 12.490234
-0.4157573 -0.01256112 12.509766
-0.41580796 -0.012420886 12.529297
-0.41662157 -0.012398522 12.548828
-0.41730702 -0.012473343 12.568359
-0.41800439 -0.012693205 12.587891
-0.41900277 -0.012789864 12.607422
-0.41915476 -0.012478827 12.626953
-0.42080581 -0.012462051 12.646484
-0.42125285 -0.012243178 12.666016
-0.42129159 -0.012720155 12.685547
-0.42205453 -0.012940518 12.705078
-0.42285621 -0.012590725 12.724609
-0.42350888 -0.01313719 12.744141
-0.42386651 -0.012948003 12.763672
-0.42527616 -0.01343732 12.783203
-0.42533875 -0.013073464 12.802734
-0.426054 -0.012928398 12.822266
-0.42640865 -0.012933079 12.841797
-0.42734742 -0.012903975 12.861328
-0.42811632 -0.013190345 12.880859
-0.42902827 -0.012617523 12.900391
-0.42932928 -0.012777792 12.919922
-0.43043792 -0.012760015 12.939453
-0.4308641 -0.012762064 12.958984
-0.43095052 -0.013464224 12.978516
-0.43216944 -0.01299387 12.998047
-0.43214262 -0.013283128 13.017578
-0.43335259 -0.013636122 13.037109
-0.43368042 -0.01292075 13.056641
-0.43518543 -0.01356781 13.076172
-0.43535829 -0.013631733 13.095703
-0.43620765 -0.013378658 13.115234
-0.43697953 -0.013164198 13.134766
-0.43708086 -0.013369042 13.154297
-0.43828189 -0.013529835 13.173828
-0.43920875 -0.013312547 13.193359
